timestamp,event_type,severity,source_ip,username,password_attempted,path,method,user_agent,attempt_number,status_code,message,bytes_sent,response_time_ms,country,flagged
2024-01-15 11:41:06,NORMAL_REQUEST,INFO,192.168.100.87,user_894,,/dashboard,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,200,Normal request processed successfully,40841,214,IN,False
2024-01-15 11:51:40,NORMAL_REQUEST,INFO,172.16.0.10,user_955,,/dashboard,PUT,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,200,Normal request processed successfully,14472,295,IN,False
2024-01-15 11:58:43,NORMAL_REQUEST,INFO,172.16.0.10,user_504,,/static/js/app.js,PUT,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,1,200,Normal request processed successfully,11700,219,IN,False
2024-01-15 12:00:50,PHISHING,HIGH,198.51.100.23,deploy,,/api/v1/auth,POST,nmap scripting engine,1,200,Phishing payload detected in request body,597,498,CN,True
2024-01-15 12:06:07,PHISHING,HIGH,78.45.123.67,git,,/api/v1/auth,POST,curl/7.68 (scanner),1,200,Phishing payload detected in request body,295,405,KP,True
2024-01-15 12:06:40,PHISHING,HIGH,78.45.123.67,mail,,/api/v1/auth,POST,sqlmap/1.7,1,200,Phishing payload detected in request body,277,274,IR,True
2024-01-15 12:07:59,PHISHING,HIGH,103.21.244.0,user,,/api/v1/auth,POST,masscan/1.3,1,200,Phishing payload detected in request body,910,172,IR,True
2024-01-15 12:11:24,PHISHING,HIGH,192.168.1.105,mail,,/api/v1/auth,POST,Nikto/2.1.6,1,200,Phishing payload detected in request body,631,253,IR,True
2024-01-15 12:14:55,PHISHING,HIGH,78.45.123.67,www,,/api/v1/auth,POST,zgrab/0.x,1,200,Phishing payload detected in request body,582,130,IR,True
2024-01-15 12:20:41,PHISHING,HIGH,91.108.4.1,admin,,/api/v1/auth,POST,sqlmap/1.7,1,200,Phishing payload detected in request body,394,479,CN,True
2024-01-15 12:21:37,PHISHING,HIGH,198.51.100.23,git,,/api/v1/auth,POST,Hydra/9.3,1,200,Phishing payload detected in request body,293,102,KP,True
2024-01-15 12:25:11,NORMAL_REQUEST,INFO,172.16.0.22,user_685,,/static/js/app.js,PUT,Mozilla/5.0 (iPad; CPU OS 15_0 like Mac OS X),1,200,Normal request processed successfully,32001,39,IN,False
2024-01-15 12:25:59,PHISHING,HIGH,103.21.244.0,support,,/api/v1/auth,POST,curl/7.68 (scanner),1,200,Phishing payload detected in request body,864,283,KP,True
2024-01-15 12:29:23,PHISHING,HIGH,91.108.4.1,api,,/api/v1/auth,POST,Medusa/2.2,1,200,Phishing payload detected in request body,507,264,RU,True
2024-01-15 12:37:43,PHISHING,HIGH,198.51.100.23,backup,,/api/v1/auth,POST,python-requests/2.28,1,200,Phishing payload detected in request body,852,104,RU,True
2024-01-15 12:38:45,NORMAL_REQUEST,INFO,10.0.0.34,user_192,,/static/css/main.css,PUT,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),1,200,Normal request processed successfully,24846,277,IN,False
2024-01-15 12:40:04,PHISHING,HIGH,185.220.101.45,guest,,/api/v1/auth,POST,nmap scripting engine,1,200,Phishing payload detected in request body,278,253,RU,True
2024-01-15 12:43:42,NORMAL_REQUEST,INFO,172.16.0.22,user_199,,/api/v1/history,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,200,Normal request processed successfully,48524,138,IN,False
2024-01-15 12:45:46,NORMAL_REQUEST,INFO,172.16.0.10,user_868,,/dashboard,PUT,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1,200,Normal request processed successfully,36966,267,IN,False
2024-01-15 12:46:26,PHISHING,HIGH,185.220.101.45,api,,/api/v1/auth,POST,Hydra/9.3,1,200,Phishing payload detected in request body,738,328,KP,True
2024-01-15 12:51:30,PHISHING,HIGH,45.33.32.156,webmaster,,/api/v1/auth,POST,zgrab/0.x,1,200,Phishing payload detected in request body,446,215,KP,True
2024-01-15 13:00:04,MALWARE,CRITICAL,192.168.1.105,,,/upload?file=malware_219.exe,POST,zgrab/0.x,1,403,Malware upload attempt blocked,703797,335,NG,True
2024-01-15 13:00:39,MALWARE,CRITICAL,91.108.4.1,,,/upload?file=malware_497.exe,POST,Medusa/2.2,1,403,Malware upload attempt blocked,1686856,593,NG,True
2024-01-15 13:01:06,NORMAL_REQUEST,INFO,10.0.0.34,user_458,,/static/css/main.css,PUT,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1,200,Normal request processed successfully,11716,152,IN,False
2024-01-15 13:03:08,MALWARE,CRITICAL,185.220.101.45,,,/upload?file=malware_484.exe,POST,masscan/1.3,1,403,Malware upload attempt blocked,3262664,353,CN,True
2024-01-15 13:03:17,NORMAL_REQUEST,INFO,10.0.0.12,user_542,,/api/v1/users,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),1,200,Normal request processed successfully,13849,94,IN,False
2024-01-15 13:08:14,MALWARE,CRITICAL,198.51.100.23,,,/upload?file=malware_549.exe,POST,masscan/1.3,1,403,Malware upload attempt blocked,1791778,662,RU,True
2024-01-15 13:09:34,NORMAL_REQUEST,INFO,10.10.10.45,user_473,,/api/v1/health,PUT,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1,200,Normal request processed successfully,29069,106,IN,False
2024-01-15 13:12:04,NORMAL_REQUEST,INFO,192.168.100.5,user_863,,/api/v1/history,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,200,Normal request processed successfully,36923,224,IN,False
2024-01-15 13:17:18,NORMAL_REQUEST,INFO,10.0.0.5,user_203,,/dashboard,POST,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1,200,Normal request processed successfully,24697,152,IN,False
2024-01-15 13:18:54,MALWARE,CRITICAL,185.220.101.45,,,/upload?file=malware_661.exe,POST,Hydra/9.3,1,403,Malware upload attempt blocked,2131775,766,NG,True
2024-01-15 13:19:33,MALWARE,CRITICAL,185.107.56.12,,,/upload?file=malware_644.exe,POST,curl/7.68 (scanner),1,403,Malware upload attempt blocked,3534896,633,NG,True
2024-01-15 13:21:46,MALWARE,CRITICAL,78.45.123.67,,,/upload?file=malware_612.exe,POST,sqlmap/1.7,1,403,Malware upload attempt blocked,295815,997,RU,True
2024-01-15 13:26:02,NORMAL_REQUEST,INFO,10.0.0.5,user_336,,/static/js/app.js,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,200,Normal request processed successfully,36927,211,IN,False
2024-01-15 13:27:22,MALWARE,CRITICAL,78.45.123.67,,,/upload?file=malware_71.exe,POST,zgrab/0.x,1,403,Malware upload attempt blocked,2418161,992,RU,True
2024-01-15 13:30:41,NORMAL_REQUEST,INFO,10.10.10.1,user_198,,/static/js/app.js,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,1,200,Normal request processed successfully,32186,39,IN,False
2024-01-15 13:31:04,MALWARE,CRITICAL,203.0.113.88,,,/upload?file=malware_524.exe,POST,masscan/1.3,1,403,Malware upload attempt blocked,515056,711,NG,True
2024-01-15 13:38:29,MALWARE,CRITICAL,103.21.244.0,,,/upload?file=malware_804.exe,POST,Nikto/2.1.6,1,403,Malware upload attempt blocked,2084942,675,RU,True
2024-01-15 13:39:43,MALWARE,CRITICAL,91.108.4.1,,,/upload?file=malware_3.exe,POST,Hydra/9.3,1,403,Malware upload attempt blocked,3895751,850,NG,True
2024-01-15 13:40:42,MALWARE,CRITICAL,198.51.100.23,,,/upload?file=malware_142.exe,POST,Go-http-client/1.1 (bot),1,403,Malware upload attempt blocked,3268792,633,CN,True
2024-01-15 13:44:05,MALWARE,CRITICAL,185.220.101.45,,,/upload?file=malware_455.exe,POST,Medusa/2.2,1,403,Malware upload attempt blocked,821572,539,CN,True
2024-01-15 13:44:37,NORMAL_REQUEST,INFO,10.0.0.12,user_281,,/static/css/main.css,POST,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1,200,Normal request processed successfully,42582,49,IN,False
2024-01-15 13:47:02,MALWARE,CRITICAL,194.165.16.11,,,/upload?file=malware_360.exe,POST,Go-http-client/1.1 (bot),1,403,Malware upload attempt blocked,3641725,369,NG,True
2024-01-15 13:49:10,MALWARE,CRITICAL,198.51.100.23,,,/upload?file=malware_328.exe,POST,Nikto/2.1.6,1,403,Malware upload attempt blocked,703364,785,RU,True
2024-01-15 13:52:01,NORMAL_REQUEST,INFO,10.0.0.5,user_257,,/api/v1/analyze,POST,Mozilla/5.0 (iPad; CPU OS 15_0 like Mac OS X),1,200,Normal request processed successfully,8038,84,IN,False
2024-01-15 13:53:34,MALWARE,CRITICAL,45.33.32.156,,,/upload?file=malware_212.exe,POST,sqlmap/1.7,1,403,Malware upload attempt blocked,547929,783,RU,True
2024-01-15 13:56:24,MALWARE,CRITICAL,103.21.244.0,,,/upload?file=malware_722.exe,POST,Go-http-client/1.1 (bot),1,403,Malware upload attempt blocked,388310,420,RU,True
2024-01-15 13:58:02,MALWARE,CRITICAL,91.108.4.1,,,/upload?file=malware_65.exe,POST,curl/7.68 (scanner),1,403,Malware upload attempt blocked,3386282,423,RU,True
2024-01-15 14:07:53,NORMAL_REQUEST,INFO,172.16.0.10,user_849,,/api/v1/health,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),1,200,Normal request processed successfully,30203,278,IN,False
2024-01-15 14:13:38,NORMAL_REQUEST,INFO,10.0.0.5,user_269,,/dashboard,PUT,Mozilla/5.0 (iPad; CPU OS 15_0 like Mac OS X),1,200,Normal request processed successfully,10199,248,IN,False
2024-01-15 14:19:11,NORMAL_REQUEST,INFO,10.0.0.34,user_752,,/favicon.ico,PUT,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1,200,Normal request processed successfully,47553,79,IN,False
2024-01-15 14:28:46,NORMAL_REQUEST,INFO,172.16.0.22,user_854,,/favicon.ico,POST,Mozilla/5.0 (iPad; CPU OS 15_0 like Mac OS X),1,200,Normal request processed successfully,42456,131,IN,False
2024-01-15 14:30:08,NORMAL_REQUEST,INFO,172.16.0.10,user_397,,/dashboard,PUT,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1,200,Normal request processed successfully,45064,87,IN,False
2024-01-15 14:33:26,NORMAL_REQUEST,INFO,192.168.100.5,user_101,,/api/v1/users,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,200,Normal request processed successfully,26292,244,IN,False
2024-01-15 14:40:36,NORMAL_REQUEST,INFO,10.10.10.1,user_741,,/dashboard,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,200,Normal request processed successfully,48672,58,IN,False
2024-01-15 14:58:03,NORMAL_REQUEST,INFO,172.16.0.10,user_346,,/api/v1/health,PUT,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,200,Normal request processed successfully,40323,226,IN,False
2024-01-15 15:05:53,NORMAL_REQUEST,INFO,192.168.100.5,user_588,,/api/v1/history,PUT,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,1,200,Normal request processed successfully,33920,260,IN,False
2024-01-15 15:08:21,NORMAL_REQUEST,INFO,10.0.0.34,user_402,,/api/v1/analyze,PUT,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,1,200,Normal request processed successfully,36466,36,IN,False
2024-01-15 15:09:07,NORMAL_REQUEST,INFO,10.0.0.12,user_392,,/api/v1/settings,GET,Mozilla/5.0 (iPad; CPU OS 15_0 like Mac OS X),1,200,Normal request processed successfully,23535,230,IN,False
2024-01-15 15:17:09,NORMAL_REQUEST,INFO,10.10.10.1,user_685,,/api/v1/settings,PUT,Mozilla/5.0 (iPad; CPU OS 15_0 like Mac OS X),1,200,Normal request processed successfully,10663,81,IN,False
2024-01-15 15:17:27,NORMAL_REQUEST,INFO,192.168.100.87,user_754,,/api/v1/history,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,200,Normal request processed successfully,24653,232,IN,False
2024-01-15 15:18:08,NORMAL_REQUEST,INFO,192.168.100.15,user_682,,/api/v1/settings,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),1,200,Normal request processed successfully,12879,214,IN,False
2024-01-15 15:20:58,NORMAL_REQUEST,INFO,192.168.100.87,user_105,,/static/css/main.css,PUT,Mozilla/5.0 (iPad; CPU OS 15_0 like Mac OS X),1,200,Normal request processed successfully,33339,141,IN,False
2024-01-15 15:26:57,NORMAL_REQUEST,INFO,10.10.10.1,user_635,,/api/v1/analyze,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),1,200,Normal request processed successfully,36095,263,IN,False
2024-01-15 15:42:18,NORMAL_REQUEST,INFO,10.0.0.5,user_916,,/dashboard,PUT,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),1,200,Normal request processed successfully,24252,108,IN,False
2024-01-15 15:51:04,NORMAL_REQUEST,INFO,192.168.100.5,user_800,,/api/v1/settings,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,1,200,Normal request processed successfully,32659,269,IN,False
2024-01-15 15:53:39,NORMAL_REQUEST,INFO,192.168.100.87,user_593,,/api/v1/settings,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,1,200,Normal request processed successfully,15376,230,IN,False
